CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
7598,2018-01-31 22:00:08,2018-01-31 22:05:47,America/Chicago,imported,1,2133,6667,2133
7597,2018-01-31 21:00:05,2018-01-31 21:05:57,America/Chicago,imported,1,2133,6667,2133
7596,2018-01-31 20:00:07,2018-01-31 20:05:29,America/Chicago,imported,1,2133,6667,2133
7595,2018-01-31 19:00:07,2018-01-31 19:06:02,America/Chicago,imported,0,2133,6667,2133
7594,2018-01-31 18:00:08,2018-01-31 18:06:39,America/Chicago,imported,4,2133,6667,2133
7593,2018-01-31 17:00:06,2018-01-31 17:06:26,America/Chicago,imported,7,2133,6667,2133
7592,2018-01-31 16:00:10,2018-01-31 16:05:37,America/Chicago,imported,1,2133,6666,2133
7591,2018-01-31 15:00:08,2018-01-31 15:06:31,America/Chicago,imported,2,2133,6666,2133
7590,2018-01-31 14:00:10,2018-01-31 14:06:38,America/Chicago,imported,6,2133,6666,2133
7589,2018-01-31 13:00:09,2018-01-31 13:05:56,America/Chicago,imported,3,2133,6666,2133
7588,2018-01-31 12:00:09,2018-01-31 12:07:15,America/Chicago,imported,4,2133,6666,2133
7587,2018-01-31 11:00:18,2018-01-31 11:06:26,America/Chicago,imported,1,2133,6666,2133
7586,2018-01-31 10:00:08,2018-01-31 10:06:35,America/Chicago,imported,3,2133,6666,2133
7585,2018-01-31 09:00:07,2018-01-31 09:05:58,America/Chicago,imported,0,2133,6666,2133
7584,2018-01-31 08:00:07,2018-01-31 08:05:26,America/Chicago,imported,0,2133,6666,2133
7583,2018-01-31 07:00:06,2018-01-31 07:05:05,America/Chicago,imported,0,2133,6666,2133
7582,2018-01-31 06:00:09,2018-01-31 06:04:51,America/Chicago,imported,0,2133,6666,2133
7581,2018-01-31 05:00:08,2018-01-31 05:05:33,America/Chicago,imported,0,2133,6666,2133
7580,2018-01-31 04:00:08,2018-01-31 04:04:47,America/Chicago,imported,0,2133,6666,2133
7579,2018-01-31 03:00:08,2018-01-31 03:04:45,America/Chicago,imported,0,2133,6666,2133
7578,2018-01-31 02:00:07,2018-01-31 02:04:42,America/Chicago,imported,0,2133,6666,2133
7577,2018-01-31 01:00:08,2018-01-31 01:04:40,America/Chicago,imported,1,2133,6666,2133
7576,2018-01-31 00:00:08,2018-01-31 00:04:51,America/Chicago,imported,0,2133,6666,2133
7575,2018-01-30 23:00:08,2018-01-30 23:05:08,America/Chicago,imported,0,2133,6666,2133
