CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8923,2018-03-27T22:00:06-05:00,2018-03-27T22:04:18-05:00,America/Chicago,failed_with_messages,0,0,6834,0
8922,2018-03-27T21:00:07-05:00,2018-03-27T21:05:02-05:00,America/Chicago,failed_with_messages,0,0,6834,0
8921,2018-03-27T20:00:06-05:00,2018-03-27T20:04:08-05:00,America/Chicago,failed_with_messages,0,0,6834,0
8920,2018-03-27T19:00:06-05:00,2018-03-27T19:04:47-05:00,America/Chicago,failed_with_messages,0,0,6834,0
8919,2018-03-27T18:00:04-05:00,2018-03-27T18:05:22-05:00,America/Chicago,failed_with_messages,0,0,6834,0
8918,2018-03-27T17:00:06-05:00,2018-03-27T17:05:04-05:00,America/Chicago,failed_with_messages,0,6,6834,6
8917,2018-03-27T15:00:15-05:00,2018-03-27T15:35:59-05:00,America/Chicago,failed_with_messages,10919,5504,6833,5504
8917,2018-03-27T15:00:15-05:00,2018-03-27T15:35:59-05:00,America/Chicago,failed_with_messages,10919,5504,6833,5504
8916,2018-03-27T11:00:09-05:00,2018-03-27T11:06:16-05:00,America/Chicago,imported,13,2138,6753,2138
8916,2018-03-27T11:00:09-05:00,2018-03-27T11:06:16-05:00,America/Chicago,imported,13,2138,6753,2138
8916,2018-03-27T11:00:09-05:00,2018-03-27T11:06:16-05:00,America/Chicago,imported,13,2138,6753,2138
8916,2018-03-27T11:00:09-05:00,2018-03-27T11:06:16-05:00,America/Chicago,imported,13,2138,6753,2138
8915,2018-03-27T07:00:08-05:00,2018-03-27T07:06:20-05:00,America/Chicago,imported,0,2138,6756,2138
8915,2018-03-27T07:00:08-05:00,2018-03-27T07:06:20-05:00,America/Chicago,imported,0,2138,6756,2138
8915,2018-03-27T07:00:08-05:00,2018-03-27T07:06:20-05:00,America/Chicago,imported,0,2138,6756,2138
8915,2018-03-27T07:00:08-05:00,2018-03-27T07:06:20-05:00,America/Chicago,imported,0,2138,6756,2138
8914,2018-03-27T06:00:07-05:00,2018-03-27T06:05:01-05:00,America/Chicago,imported,0,2138,6756,2138
8913,2018-03-27T05:00:07-05:00,2018-03-27T05:05:09-05:00,America/Chicago,imported,0,2138,6756,2138
8912,2018-03-27T04:00:08-05:00,2018-03-27T04:05:37-05:00,America/Chicago,imported,0,2138,6756,2138
8911,2018-03-27T03:00:08-05:00,2018-03-27T03:05:33-05:00,America/Chicago,imported,0,2138,6756,2138
8910,2018-03-27T02:00:07-05:00,2018-03-27T02:05:05-05:00,America/Chicago,imported,1,2138,6756,2138
8909,2018-03-27T01:00:09-05:00,2018-03-27T01:05:49-05:00,America/Chicago,imported,2,2138,6756,2138
8908,2018-03-27T00:00:08-05:00,2018-03-27T00:05:47-05:00,America/Chicago,imported,1,2138,6756,2138
8907,2018-03-26T23:00:09-05:00,2018-03-26T23:07:06-05:00,America/Chicago,imported,0,2138,6756,2138
