CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8566,2018-03-12T22:00:08-05:00,2018-03-12T22:05:16-05:00,America/Chicago,imported,0,2137,6756,2137
8565,2018-03-12T21:00:07-05:00,2018-03-12T21:04:36-05:00,America/Chicago,imported,0,2137,6756,2137
8564,2018-03-12T20:00:09-05:00,2018-03-12T20:06:07-05:00,America/Chicago,imported,0,2137,6756,2137
8563,2018-03-12T19:00:08-05:00,2018-03-12T19:05:52-05:00,America/Chicago,imported,3,2137,6756,2137
8562,2018-03-12T18:00:07-05:00,2018-03-12T18:05:14-05:00,America/Chicago,imported,1,2137,6756,2137
8561,2018-03-12T17:00:07-05:00,2018-03-12T17:05:31-05:00,America/Chicago,imported,1,2137,6756,2137
8560,2018-03-12T16:00:07-05:00,2018-03-12T16:05:13-05:00,America/Chicago,imported,1,2137,6756,2137
8559,2018-03-12T15:00:10-05:00,2018-03-12T15:05:34-05:00,America/Chicago,imported,1,2137,6756,2137
8558,2018-03-12T14:00:07-05:00,2018-03-12T14:05:39-05:00,America/Chicago,imported,4,2137,6756,2137
8557,2018-03-12T13:00:07-05:00,2018-03-12T13:06:11-05:00,America/Chicago,imported,0,2137,6756,2137
8556,2018-03-12T12:00:09-05:00,2018-03-12T12:06:15-05:00,America/Chicago,imported,3,2137,6756,2137
8555,2018-03-12T11:26:06-05:00,2018-03-12T11:26:10-05:00,America/Chicago,imported,19,0,0,0
8553,2018-03-12T10:00:07-05:00,2018-03-12T10:07:03-05:00,America/Chicago,imported,2,2137,6757,2137
8552,2018-03-12T09:00:08-05:00,2018-03-12T09:05:22-05:00,America/Chicago,imported,5,2137,6757,2137
8551,2018-03-12T08:00:07-05:00,2018-03-12T08:05:23-05:00,America/Chicago,imported,0,2137,6758,2137
8550,2018-03-12T07:00:07-05:00,2018-03-12T07:06:11-05:00,America/Chicago,imported,0,2137,6758,2137
8549,2018-03-12T06:00:17-05:00,2018-03-12T06:05:49-05:00,America/Chicago,imported,0,2137,6758,2137
8548,2018-03-12T05:00:07-05:00,2018-03-12T05:04:19-05:00,America/Chicago,imported,0,2137,6758,2137
8547,2018-03-12T04:00:08-05:00,2018-03-12T04:05:22-05:00,America/Chicago,imported,0,2137,6758,2137
8546,2018-03-12T03:00:09-05:00,2018-03-12T03:05:12-05:00,America/Chicago,imported,0,2137,6758,2137
8545,2018-03-12T02:00:07-05:00,2018-03-12T02:04:45-05:00,America/Chicago,imported,0,2137,6758,2137
8544,2018-03-12T01:00:09-05:00,2018-03-12T01:04:36-05:00,America/Chicago,imported,0,2137,6758,2137
8543,2018-03-12T00:00:06-05:00,2018-03-12T00:05:44-05:00,America/Chicago,imported,0,2137,6758,2137
8542,2018-03-11T23:00:34-05:00,2018-03-11T23:06:13-05:00,America/Chicago,imported,0,2137,6758,2137
