CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
7718,2018-02-05T21:00:10-06:00,2018-02-05T21:05:21-06:00,America/Chicago,imported,0,2133,6699,2133
7717,2018-02-05T20:00:13-06:00,2018-02-05T20:05:34-06:00,America/Chicago,imported,4,2133,6699,2133
7716,2018-02-05T19:00:11-06:00,2018-02-05T19:05:48-06:00,America/Chicago,imported,0,2133,6699,2133
7715,2018-02-05T18:00:07-06:00,2018-02-05T18:06:32-06:00,America/Chicago,imported,0,2133,6699,2133
7714,2018-02-05T17:00:07-06:00,2018-02-05T17:06:30-06:00,America/Chicago,imported,7,2133,6699,2133
7713,2018-02-05T16:00:08-06:00,2018-02-05T16:05:24-06:00,America/Chicago,imported,2,2133,6699,2133
7712,2018-02-05T15:00:07-06:00,2018-02-05T15:06:17-06:00,America/Chicago,imported,4,2133,6699,2133
7711,2018-02-05T14:00:09-06:00,2018-02-05T14:06:30-06:00,America/Chicago,imported,1,2133,6699,2133
7710,2018-02-05T13:00:07-06:00,2018-02-05T13:07:00-06:00,America/Chicago,imported,5,2133,6699,2133
7709,2018-02-05T12:00:07-06:00,2018-02-05T12:08:12-06:00,America/Chicago,imported,1,2133,6699,2133
7708,2018-02-05T11:00:09-06:00,2018-02-05T11:07:18-06:00,America/Chicago,imported,5,2133,6699,2133
7707,2018-02-05T10:00:07-06:00,2018-02-05T10:06:32-06:00,America/Chicago,imported,6,2133,6699,2133
7706,2018-02-05T09:00:07-06:00,2018-02-05T09:07:04-06:00,America/Chicago,imported,50,2133,6699,2133
7705,2018-02-05T08:00:07-06:00,2018-02-05T08:05:27-06:00,America/Chicago,imported,0,2133,6680,2133
7704,2018-02-05T07:00:08-06:00,2018-02-05T07:05:11-06:00,America/Chicago,imported,0,2133,6680,2133
7703,2018-02-05T06:00:09-06:00,2018-02-05T06:04:54-06:00,America/Chicago,imported,0,2133,6680,2133
7702,2018-02-05T05:00:08-06:00,2018-02-05T05:05:05-06:00,America/Chicago,imported,0,2133,6680,2133
7701,2018-02-05T04:00:08-06:00,2018-02-05T04:05:03-06:00,America/Chicago,imported,0,2133,6680,2133
7700,2018-02-05T03:00:11-06:00,2018-02-05T03:05:06-06:00,America/Chicago,imported,0,2133,6680,2133
7699,2018-02-05T02:00:12-06:00,2018-02-05T02:05:12-06:00,America/Chicago,imported,0,2133,6680,2133
7698,2018-02-05T01:00:08-06:00,2018-02-05T01:05:29-06:00,America/Chicago,imported,0,2133,6680,2133
7697,2018-02-05T00:00:09-06:00,2018-02-05T00:05:55-06:00,America/Chicago,imported,0,2133,6680,2133
7696,2018-02-04T23:00:21-06:00,2018-02-04T23:06:31-06:00,America/Chicago,imported,0,2133,6680,2133
7695,2018-02-04T22:00:09-06:00,2018-02-04T22:05:22-06:00,America/Chicago,imported,0,2133,6680,2133
