CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9258,2018-04-13T22:00:09-05:00,2018-04-13T22:07:27-05:00,America/Chicago,imported,2,5563,6948,5563
9257,2018-04-13T21:00:10-05:00,2018-04-13T21:07:08-05:00,America/Chicago,imported,2,5563,6948,5563
9256,2018-04-13T20:00:09-05:00,2018-04-13T20:08:41-05:00,America/Chicago,imported,2,5563,6948,5563
9255,2018-04-13T19:00:08-05:00,2018-04-13T19:07:43-05:00,America/Chicago,imported,0,5563,6948,5563
9254,2018-04-13T18:00:10-05:00,2018-04-13T18:08:09-05:00,America/Chicago,imported,4,5563,6948,5563
9253,2018-04-13T17:00:10-05:00,2018-04-13T17:08:38-05:00,America/Chicago,imported,18,5563,6948,5563
9252,2018-04-13T16:00:09-05:00,2018-04-13T16:07:16-05:00,America/Chicago,imported,41,5558,6947,5558
9251,2018-04-13T15:00:12-05:00,2018-04-13T15:07:54-05:00,America/Chicago,imported,28,5558,6947,5558
9250,2018-04-13T14:00:28-05:00,2018-04-13T14:09:24-05:00,America/Chicago,imported,28,5556,6946,5556
9249,2018-04-13T13:00:12-05:00,2018-04-13T13:09:53-05:00,America/Chicago,imported,35,5556,6945,5556
9248,2018-04-13T12:00:14-05:00,2018-04-13T12:09:09-05:00,America/Chicago,imported,74,5556,6946,5556
9247,2018-04-13T11:00:16-05:00,2018-04-13T11:09:07-05:00,America/Chicago,imported,49,5556,6945,5556
9246,2018-04-13T10:02:15-05:00,2018-04-13T10:11:43-05:00,America/Chicago,imported,19,5556,6939,5556
9245,2018-04-13T09:00:11-05:00,2018-04-13T09:09:31-05:00,America/Chicago,imported,12,5556,6938,5556
9244,2018-04-13T08:00:08-05:00,2018-04-13T08:08:20-05:00,America/Chicago,imported,3,5556,6937,5556
9243,2018-04-13T07:00:08-05:00,2018-04-13T07:07:49-05:00,America/Chicago,imported,0,5556,6937,5556
9242,2018-04-13T06:00:09-05:00,2018-04-13T06:07:29-05:00,America/Chicago,imported,0,5556,6937,5556
9241,2018-04-13T05:00:09-05:00,2018-04-13T05:06:24-05:00,America/Chicago,imported,0,5556,6937,5556
9240,2018-04-13T04:00:10-05:00,2018-04-13T04:06:19-05:00,America/Chicago,imported,0,5556,6937,5556
9239,2018-04-13T03:00:10-05:00,2018-04-13T03:06:22-05:00,America/Chicago,imported,7,5556,6937,5556
9238,2018-04-13T02:00:10-05:00,2018-04-13T02:06:24-05:00,America/Chicago,imported,4,5556,6937,5556
9237,2018-04-13T01:00:10-05:00,2018-04-13T01:06:39-05:00,America/Chicago,imported,48,5556,6937,5556
9236,2018-04-13T00:00:10-05:00,2018-04-13T00:06:35-05:00,America/Chicago,imported,7,5556,6937,5556
9235,2018-04-12T23:00:17-05:00,2018-04-12T23:08:06-05:00,America/Chicago,imported,6,5556,6937,5556
