CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
7768,2018-02-07T23:00:21-06:00,2018-02-07T23:06:21-06:00,America/Chicago,imported,0,2133,6717,2133
7767,2018-02-07T22:00:09-06:00,2018-02-07T22:06:06-06:00,America/Chicago,imported,0,2133,6717,2133
7767,2018-02-07T22:00:09-06:00,2018-02-07T22:06:06-06:00,America/Chicago,imported,0,2133,6717,2133
7766,2018-02-07T21:00:07-06:00,2018-02-07T21:06:07-06:00,America/Chicago,imported,0,2133,6717,2133
7766,2018-02-07T21:00:07-06:00,2018-02-07T21:06:07-06:00,America/Chicago,imported,0,2133,6717,2133
7765,2018-02-07T20:00:07-06:00,2018-02-07T20:06:14-06:00,America/Chicago,imported,1,2133,6717,2133
7765,2018-02-07T20:00:07-06:00,2018-02-07T20:06:14-06:00,America/Chicago,imported,1,2133,6717,2133
7764,2018-02-07T19:00:06-06:00,2018-02-07T19:05:44-06:00,America/Chicago,imported,0,2133,6717,2133
7764,2018-02-07T19:00:06-06:00,2018-02-07T19:05:44-06:00,America/Chicago,imported,0,2133,6717,2133
7763,2018-02-07T18:00:07-06:00,2018-02-07T18:06:55-06:00,America/Chicago,imported,0,2133,6717,2133
7763,2018-02-07T18:00:07-06:00,2018-02-07T18:06:55-06:00,America/Chicago,imported,0,2133,6717,2133
7762,2018-02-07T17:00:07-06:00,2018-02-07T17:06:11-06:00,America/Chicago,imported,20,2133,6717,2133
7762,2018-02-07T17:00:07-06:00,2018-02-07T17:06:11-06:00,America/Chicago,imported,20,2133,6717,2133
7761,2018-02-07T16:00:06-06:00,2018-02-07T16:05:28-06:00,America/Chicago,imported,2,2133,6705,2133
7761,2018-02-07T16:00:06-06:00,2018-02-07T16:05:28-06:00,America/Chicago,imported,2,2133,6705,2133
7760,2018-02-07T15:00:07-06:00,2018-02-07T15:06:27-06:00,America/Chicago,imported,1,2133,6705,2133
7760,2018-02-07T15:00:07-06:00,2018-02-07T15:06:27-06:00,America/Chicago,imported,1,2133,6705,2133
7759,2018-02-07T14:00:07-06:00,2018-02-07T14:06:25-06:00,America/Chicago,imported,6,2133,6705,2133
7759,2018-02-07T14:00:07-06:00,2018-02-07T14:06:25-06:00,America/Chicago,imported,6,2133,6705,2133
7758,2018-02-07T13:00:09-06:00,2018-02-07T13:06:24-06:00,America/Chicago,imported,6,2133,6705,2133
7758,2018-02-07T13:00:09-06:00,2018-02-07T13:06:24-06:00,America/Chicago,imported,6,2133,6705,2133
7757,2018-02-07T12:00:11-06:00,2018-02-07T12:06:02-06:00,America/Chicago,imported,0,2133,6705,2133
7757,2018-02-07T12:00:11-06:00,2018-02-07T12:06:02-06:00,America/Chicago,imported,0,2133,6705,2133
7756,2018-02-07T11:00:30-06:00,2018-02-07T11:06:46-06:00,America/Chicago,imported,16,2133,6705,2133
