CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8996,2018-03-30T22:00:06-05:00,2018-03-30T22:04:54-05:00,America/Chicago,imported,10,0,6838,0
8995,2018-03-30T21:00:09-05:00,2018-03-30T21:04:01-05:00,America/Chicago,imported,5,0,6838,0
8994,2018-03-30T20:00:06-05:00,2018-03-30T20:04:10-05:00,America/Chicago,imported,17,0,6838,0
8993,2018-03-30T19:00:07-05:00,2018-03-30T19:04:13-05:00,America/Chicago,imported,5,0,6838,0
8992,2018-03-30T18:00:07-05:00,2018-03-30T18:05:01-05:00,America/Chicago,imported,18,0,6838,0
8991,2018-03-30T17:00:06-05:00,2018-03-30T17:05:02-05:00,America/Chicago,imported,42,0,6838,0
8990,2018-03-30T16:00:05-05:00,2018-03-30T16:04:44-05:00,America/Chicago,imported,26,0,6839,0
8989,2018-03-30T15:00:07-05:00,2018-03-30T15:04:21-05:00,America/Chicago,imported,37,0,6839,0
8988,2018-03-30T14:00:06-05:00,2018-03-30T14:04:24-05:00,America/Chicago,imported,46,0,6838,0
8987,2018-03-30T13:00:07-05:00,2018-03-30T13:05:04-05:00,America/Chicago,imported,61,0,6838,0
8986,2018-03-30T12:00:06-05:00,2018-03-30T12:04:40-05:00,America/Chicago,imported,84,5,6838,5
8985,2018-03-30T11:00:07-05:00,2018-03-30T11:04:24-05:00,America/Chicago,imported,78,1,6838,1
8984,2018-03-30T10:00:07-05:00,2018-03-30T10:04:31-05:00,America/Chicago,imported,62,0,6837,0
8983,2018-03-30T09:00:05-05:00,2018-03-30T09:04:31-05:00,America/Chicago,imported,61,0,6837,0
8982,2018-03-30T08:00:06-05:00,2018-03-30T08:04:49-05:00,America/Chicago,imported,20,0,6837,0
8981,2018-03-30T07:00:05-05:00,2018-03-30T07:04:01-05:00,America/Chicago,imported,0,0,6837,0
8980,2018-03-30T06:00:06-05:00,2018-03-30T06:04:13-05:00,America/Chicago,imported,0,0,6837,0
8979,2018-03-30T05:00:06-05:00,2018-03-30T05:03:52-05:00,America/Chicago,imported,0,0,6837,0
8978,2018-03-30T04:00:07-05:00,2018-03-30T04:03:55-05:00,America/Chicago,imported,0,0,6837,0
8977,2018-03-30T03:00:06-05:00,2018-03-30T03:04:28-05:00,America/Chicago,imported,16,0,6837,0
8976,2018-03-30T02:00:06-05:00,2018-03-30T02:03:56-05:00,America/Chicago,imported,22,0,6837,0
8975,2018-03-30T01:00:07-05:00,2018-03-30T01:05:06-05:00,America/Chicago,imported,472,0,6837,0
8974,2018-03-30T00:00:06-05:00,2018-03-30T00:04:02-05:00,America/Chicago,imported,12,0,6837,0
8973,2018-03-29T23:00:11-05:00,2018-03-29T23:04:13-05:00,America/Chicago,imported,10,0,6837,0
