CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8003,2018-02-17T22:00:08-06:00,2018-02-17T22:04:52-06:00,America/Chicago,imported,0,2134,6747,2134
8002,2018-02-17T21:00:08-06:00,2018-02-17T21:05:11-06:00,America/Chicago,imported,0,2134,6747,2134
8001,2018-02-17T20:00:09-06:00,2018-02-17T20:05:15-06:00,America/Chicago,imported,0,2134,6747,2134
8000,2018-02-17T19:00:07-06:00,2018-02-17T19:06:30-06:00,America/Chicago,imported,0,2134,6747,2134
7999,2018-02-17T18:00:07-06:00,2018-02-17T18:06:19-06:00,America/Chicago,imported,0,2134,6747,2134
7998,2018-02-17T17:00:06-06:00,2018-02-17T17:06:22-06:00,America/Chicago,imported,0,2134,6747,2134
7997,2018-02-17T16:00:08-06:00,2018-02-17T16:05:03-06:00,America/Chicago,imported,1,2134,6747,2134
7996,2018-02-17T15:00:09-06:00,2018-02-17T15:05:21-06:00,America/Chicago,imported,0,2134,6747,2134
7995,2018-02-17T14:00:08-06:00,2018-02-17T14:06:54-06:00,America/Chicago,imported,0,2134,6747,2134
7994,2018-02-17T13:00:08-06:00,2018-02-17T13:05:14-06:00,America/Chicago,imported,0,2134,6747,2134
7993,2018-02-17T12:00:08-06:00,2018-02-17T12:05:22-06:00,America/Chicago,imported,0,2134,6747,2134
7992,2018-02-17T11:00:06-06:00,2018-02-17T11:05:22-06:00,America/Chicago,imported,0,2134,6747,2134
7991,2018-02-17T10:00:08-06:00,2018-02-17T10:05:10-06:00,America/Chicago,imported,0,2134,6747,2134
7990,2018-02-17T09:00:06-06:00,2018-02-17T09:05:23-06:00,America/Chicago,imported,0,2134,6747,2134
7989,2018-02-17T08:00:08-06:00,2018-02-17T08:05:15-06:00,America/Chicago,imported,0,2134,6747,2134
7988,2018-02-17T07:00:07-06:00,2018-02-17T07:04:58-06:00,America/Chicago,imported,0,2134,6747,2134
7987,2018-02-17T06:00:07-06:00,2018-02-17T06:05:00-06:00,America/Chicago,imported,0,2134,6747,2134
7986,2018-02-17T05:00:07-06:00,2018-02-17T05:05:19-06:00,America/Chicago,imported,0,2134,6747,2134
7985,2018-02-17T04:00:08-06:00,2018-02-17T04:06:07-06:00,America/Chicago,imported,0,2134,6747,2134
7984,2018-02-17T03:00:10-06:00,2018-02-17T03:05:53-06:00,America/Chicago,imported,0,2134,6747,2134
7983,2018-02-17T02:00:07-06:00,2018-02-17T02:05:02-06:00,America/Chicago,imported,0,2134,6747,2134
7982,2018-02-17T01:00:08-06:00,2018-02-17T01:06:01-06:00,America/Chicago,imported,0,2134,6747,2134
7981,2018-02-17T00:00:10-06:00,2018-02-17T00:05:07-06:00,America/Chicago,imported,0,2134,6747,2134
7980,2018-02-16T23:00:08-06:00,2018-02-16T23:05:13-06:00,America/Chicago,imported,0,2134,6747,2134
