CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8834,2018-03-23T22:00:08-05:00,2018-03-23T22:05:23-05:00,America/Chicago,imported,0,2138,6757,2138
8833,2018-03-23T21:00:08-05:00,2018-03-23T21:05:44-05:00,America/Chicago,imported,0,2138,6757,2138
8832,2018-03-23T20:00:08-05:00,2018-03-23T20:04:54-05:00,America/Chicago,imported,0,2138,6757,2138
8831,2018-03-23T19:00:08-05:00,2018-03-23T19:06:28-05:00,America/Chicago,imported,0,2138,6757,2138
8830,2018-03-23T18:00:08-05:00,2018-03-23T18:05:53-05:00,America/Chicago,imported,0,2138,6757,2138
8829,2018-03-23T17:00:07-05:00,2018-03-23T17:05:55-05:00,America/Chicago,imported,1,2138,6757,2138
8828,2018-03-23T16:00:10-05:00,2018-03-23T16:05:26-05:00,America/Chicago,imported,0,2138,6757,2138
8827,2018-03-23T15:00:07-05:00,2018-03-23T15:07:24-05:00,America/Chicago,imported,0,2138,6757,2138
8826,2018-03-23T14:00:08-05:00,2018-03-23T14:05:56-05:00,America/Chicago,imported,0,2138,6757,2138
8825,2018-03-23T13:00:08-05:00,2018-03-23T13:05:48-05:00,America/Chicago,imported,0,2138,6757,2138
8824,2018-03-23T12:06:19-05:00,2018-03-23T12:12:38-05:00,America/Chicago,imported,0,2138,6757,2138
8823,2018-03-23T11:04:46-05:00,2018-03-23T11:10:00-05:00,America/Chicago,imported,0,2138,6757,2138
8822,2018-03-23T10:00:07-05:00,2018-03-23T10:05:46-05:00,America/Chicago,imported,0,2138,6757,2138
8821,2018-03-23T09:00:08-05:00,2018-03-23T09:05:58-05:00,America/Chicago,imported,0,2138,6757,2138
8820,2018-03-23T08:00:07-05:00,2018-03-23T08:05:24-05:00,America/Chicago,imported,2,2138,6757,2138
8819,2018-03-23T07:00:07-05:00,2018-03-23T07:06:14-05:00,America/Chicago,imported,0,2138,6757,2138
8818,2018-03-23T06:00:09-05:00,2018-03-23T06:06:21-05:00,America/Chicago,imported,0,2138,6757,2138
8817,2018-03-23T05:00:09-05:00,2018-03-23T05:04:45-05:00,America/Chicago,imported,0,2138,6757,2138
8816,2018-03-23T04:00:10-05:00,2018-03-23T04:04:49-05:00,America/Chicago,imported,0,2138,6757,2138
8815,2018-03-23T03:00:08-05:00,2018-03-23T03:05:39-05:00,America/Chicago,imported,0,2138,6757,2138
8814,2018-03-23T02:00:07-05:00,2018-03-23T02:05:22-05:00,America/Chicago,imported,0,2138,6757,2138
8813,2018-03-23T01:00:11-05:00,2018-03-23T01:05:50-05:00,America/Chicago,imported,0,2138,6757,2138
8812,2018-03-23T00:00:07-05:00,2018-03-23T00:06:04-05:00,America/Chicago,imported,0,2138,6757,2138
8811,2018-03-22T23:00:15-05:00,2018-03-22T23:05:22-05:00,America/Chicago,imported,0,2138,6757,2138
