CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9234,2018-04-12T22:00:11-05:00,2018-04-12T22:07:05-05:00,America/Chicago,imported,6,5556,6937,5556
9233,2018-04-12T21:00:08-05:00,2018-04-12T21:07:31-05:00,America/Chicago,imported,2,5556,6937,5556
9232,2018-04-12T20:00:10-05:00,2018-04-12T20:08:14-05:00,America/Chicago,imported,3,5556,6937,5556
9231,2018-04-12T19:00:09-05:00,2018-04-12T19:07:00-05:00,America/Chicago,imported,4,5556,6936,5556
9230,2018-04-12T18:00:10-05:00,2018-04-12T18:09:03-05:00,America/Chicago,imported,13,5556,6936,5556
9229,2018-04-12T17:00:14-05:00,2018-04-12T17:08:28-05:00,America/Chicago,imported,39,5556,6936,5556
9228,2018-04-12T16:00:10-05:00,2018-04-12T16:07:45-05:00,America/Chicago,imported,41,5556,6935,5556
9227,2018-04-12T15:00:10-05:00,2018-04-12T15:08:26-05:00,America/Chicago,imported,63,5556,6932,5556
9226,2018-04-12T14:00:14-05:00,2018-04-12T14:08:20-05:00,America/Chicago,imported,71,5556,6925,5556
9225,2018-04-12T12:00:09-05:00,2018-04-12T12:09:26-05:00,America/Chicago,imported,42,5556,6924,5556
9225,2018-04-12T12:00:09-05:00,2018-04-12T12:09:26-05:00,America/Chicago,imported,42,5556,6924,5556
9224,2018-04-12T11:00:16-05:00,2018-04-12T11:08:18-05:00,America/Chicago,imported,35,5555,6924,5555
9223,2018-04-12T10:00:11-05:00,2018-04-12T10:08:49-05:00,America/Chicago,imported,40,5555,6925,5555
9222,2018-04-12T09:00:11-05:00,2018-04-12T09:09:19-05:00,America/Chicago,imported,17,5555,6925,5555
9221,2018-04-12T08:00:12-05:00,2018-04-12T08:08:21-05:00,America/Chicago,imported,0,5555,6925,5555
9220,2018-04-12T07:00:49-05:00,2018-04-12T07:07:53-05:00,America/Chicago,imported,2,5555,6925,5555
9219,2018-04-12T06:00:09-05:00,2018-04-12T06:08:14-05:00,America/Chicago,imported,5,5555,6925,5555
9218,2018-04-12T05:00:09-05:00,2018-04-12T05:06:28-05:00,America/Chicago,imported,0,5555,6925,5555
9217,2018-04-12T04:00:25-05:00,2018-04-12T04:07:26-05:00,America/Chicago,imported,1,5555,6925,5555
9216,2018-04-12T03:00:09-05:00,2018-04-12T03:07:19-05:00,America/Chicago,imported,1,5555,6925,5555
9215,2018-04-12T02:00:08-05:00,2018-04-12T02:07:48-05:00,America/Chicago,imported,3,5555,6925,5555
9214,2018-04-12T01:00:10-05:00,2018-04-12T01:07:08-05:00,America/Chicago,imported,68,5555,6925,5555
9213,2018-04-12T00:00:09-05:00,2018-04-12T00:06:50-05:00,America/Chicago,imported,19,5555,6925,5555
9212,2018-04-11T23:00:15-05:00,2018-04-11T23:06:57-05:00,America/Chicago,imported,21,5555,6925,5555
