CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9354,2018-04-17T22:00:10-05:00,2018-04-17T22:06:44-05:00,America/Chicago,imported,8,5582,6966,5582
9353,2018-04-17T21:00:09-05:00,2018-04-17T21:07:08-05:00,America/Chicago,imported,11,5582,6966,5582
9352,2018-04-17T20:00:09-05:00,2018-04-17T20:07:49-05:00,America/Chicago,imported,16,5582,6966,5582
9351,2018-04-17T19:00:10-05:00,2018-04-17T19:07:03-05:00,America/Chicago,imported,9,5582,6966,5582
9350,2018-04-17T18:00:08-05:00,2018-04-17T18:07:39-05:00,America/Chicago,imported,6,5582,6966,5582
9349,2018-04-17T17:00:09-05:00,2018-04-17T17:09:36-05:00,America/Chicago,imported,28,5582,6966,5582
9348,2018-04-17T16:00:10-05:00,2018-04-17T16:07:32-05:00,America/Chicago,imported,32,5582,6966,5582
9347,2018-04-17T15:00:11-05:00,2018-04-17T15:08:16-05:00,America/Chicago,imported,23,5582,6966,5582
9346,2018-04-17T14:00:10-05:00,2018-04-17T14:09:46-05:00,America/Chicago,imported,66,5582,6966,5582
9345,2018-04-17T13:00:11-05:00,2018-04-17T13:09:33-05:00,America/Chicago,imported,52,5582,6965,5582
9344,2018-04-17T12:00:11-05:00,2018-04-17T12:09:34-05:00,America/Chicago,imported,23,5582,6965,5582
9343,2018-04-17T11:00:11-05:00,2018-04-17T11:08:53-05:00,America/Chicago,imported,29,5581,6966,5581
9342,2018-04-17T10:00:08-05:00,2018-04-17T10:09:38-05:00,America/Chicago,imported,26,5581,6966,5581
9341,2018-04-17T09:00:11-05:00,2018-04-17T09:09:20-05:00,America/Chicago,imported,18,5581,6964,5581
9340,2018-04-17T08:00:08-05:00,2018-04-17T08:09:36-05:00,America/Chicago,imported,0,5581,6957,5581
9339,2018-04-17T07:00:10-05:00,2018-04-17T07:09:11-05:00,America/Chicago,imported,0,5581,6957,5581
9338,2018-04-17T06:00:08-05:00,2018-04-17T06:06:31-05:00,America/Chicago,imported,0,5581,6957,5581
9337,2018-04-17T05:00:09-05:00,2018-04-17T05:07:55-05:00,America/Chicago,imported,0,5581,6957,5581
9336,2018-04-17T04:00:10-05:00,2018-04-17T04:07:31-05:00,America/Chicago,imported,0,5581,6957,5581
9335,2018-04-17T03:00:10-05:00,2018-04-17T03:07:29-05:00,America/Chicago,imported,0,5581,6957,5581
9334,2018-04-17T02:00:10-05:00,2018-04-17T02:07:39-05:00,America/Chicago,imported,3,5581,6957,5581
9333,2018-04-17T01:00:11-05:00,2018-04-17T01:06:59-05:00,America/Chicago,imported,3,5581,6957,5581
9332,2018-04-17T00:00:10-05:00,2018-04-17T00:08:11-05:00,America/Chicago,imported,1,5581,6957,5581
9331,2018-04-16T23:00:17-05:00,2018-04-16T23:09:29-05:00,America/Chicago,imported,10,5581,6957,5581
