CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8810,2018-03-22T22:00:07-05:00,2018-03-22T22:05:44-05:00,America/Chicago,imported,0,2138,6757,2138
8809,2018-03-22T21:00:08-05:00,2018-03-22T21:05:20-05:00,America/Chicago,imported,0,2138,6757,2138
8808,2018-03-22T20:00:25-05:00,2018-03-22T20:05:49-05:00,America/Chicago,imported,0,2138,6757,2138
8807,2018-03-22T19:00:10-05:00,2018-03-22T19:06:33-05:00,America/Chicago,imported,0,2138,6757,2138
8806,2018-03-22T18:00:08-05:00,2018-03-22T18:05:50-05:00,America/Chicago,imported,0,2138,6757,2138
8805,2018-03-22T17:00:07-05:00,2018-03-22T17:06:25-05:00,America/Chicago,imported,0,2138,6757,2138
8804,2018-03-22T16:00:08-05:00,2018-03-22T16:05:31-05:00,America/Chicago,imported,1,2138,6757,2138
8803,2018-03-22T15:35:21-05:00,2018-03-22T15:40:21-05:00,America/Chicago,imported_with_messages,2238,0,0,0
8799,2018-03-22T14:14:04-05:00,2018-03-22T14:32:44-05:00,America/Chicago,failed_with_messages,0,3375,3559,3375
8797,2018-03-22T13:00:07-05:00,2018-03-22T13:07:34-05:00,America/Chicago,imported,0,2138,6757,2138
8796,2018-03-22T12:00:09-05:00,2018-03-22T12:06:47-05:00,America/Chicago,imported,0,2138,6757,2138
8795,2018-03-22T11:00:08-05:00,2018-03-22T11:06:16-05:00,America/Chicago,imported,0,2138,6757,2138
8794,2018-03-22T10:00:09-05:00,2018-03-22T10:06:27-05:00,America/Chicago,imported,0,2138,6757,2138
8793,2018-03-22T09:00:09-05:00,2018-03-22T09:06:16-05:00,America/Chicago,imported,7,2138,6758,2138
8792,2018-03-22T08:00:06-05:00,2018-03-22T08:06:20-05:00,America/Chicago,imported,0,2138,6755,2138
8791,2018-03-22T07:00:07-05:00,2018-03-22T07:05:13-05:00,America/Chicago,imported,0,2138,6755,2138
8790,2018-03-22T06:00:07-05:00,2018-03-22T06:04:58-05:00,America/Chicago,imported,0,2138,6755,2138
8789,2018-03-22T05:00:08-05:00,2018-03-22T05:05:40-05:00,America/Chicago,imported,0,2138,6755,2138
8788,2018-03-22T04:00:07-05:00,2018-03-22T04:06:38-05:00,America/Chicago,imported,0,2138,6755,2138
8787,2018-03-22T03:00:07-05:00,2018-03-22T03:05:54-05:00,America/Chicago,imported,0,2138,6755,2138
8786,2018-03-22T02:00:07-05:00,2018-03-22T02:05:44-05:00,America/Chicago,imported,0,2138,6755,2138
8785,2018-03-22T01:00:07-05:00,2018-03-22T01:05:01-05:00,America/Chicago,imported,0,2138,6755,2138
8784,2018-03-22T00:00:08-05:00,2018-03-22T00:05:56-05:00,America/Chicago,imported,0,2138,6755,2138
8783,2018-03-21T23:00:12-05:00,2018-03-21T23:05:26-05:00,America/Chicago,imported,0,2138,6755,2138
