CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8518,2018-03-10T22:00:08-06:00,2018-03-10T22:04:40-06:00,America/Chicago,imported,0,2137,6758,2137
8517,2018-03-10T21:00:07-06:00,2018-03-10T21:05:45-06:00,America/Chicago,imported,0,2137,6758,2137
8516,2018-03-10T20:00:08-06:00,2018-03-10T20:04:53-06:00,America/Chicago,imported,0,2137,6758,2137
8515,2018-03-10T19:00:07-06:00,2018-03-10T19:05:44-06:00,America/Chicago,imported,1,2137,6758,2137
8514,2018-03-10T18:00:06-06:00,2018-03-10T18:05:04-06:00,America/Chicago,imported,0,2137,6758,2137
8513,2018-03-10T17:00:09-06:00,2018-03-10T17:05:14-06:00,America/Chicago,imported,0,2137,6758,2137
8512,2018-03-10T16:00:08-06:00,2018-03-10T16:04:55-06:00,America/Chicago,imported,0,2137,6758,2137
8511,2018-03-10T15:00:08-06:00,2018-03-10T15:05:23-06:00,America/Chicago,imported,0,2137,6758,2137
8510,2018-03-10T14:00:08-06:00,2018-03-10T14:05:51-06:00,America/Chicago,imported,0,2137,6758,2137
8509,2018-03-10T13:00:14-06:00,2018-03-10T13:04:47-06:00,America/Chicago,imported,0,2137,6758,2137
8508,2018-03-10T12:00:08-06:00,2018-03-10T12:05:12-06:00,America/Chicago,imported,0,2137,6758,2137
8507,2018-03-10T11:00:09-06:00,2018-03-10T11:05:43-06:00,America/Chicago,imported,0,2137,6758,2137
8506,2018-03-10T10:00:06-06:00,2018-03-10T10:05:21-06:00,America/Chicago,imported,0,2137,6758,2137
8505,2018-03-10T09:00:08-06:00,2018-03-10T09:05:16-06:00,America/Chicago,imported,0,2137,6758,2137
8504,2018-03-10T08:00:07-06:00,2018-03-10T08:04:54-06:00,America/Chicago,imported,0,2137,6758,2137
8503,2018-03-10T07:00:07-06:00,2018-03-10T07:05:58-06:00,America/Chicago,imported,2,2137,6758,2137
8502,2018-03-10T06:00:06-06:00,2018-03-10T06:05:06-06:00,America/Chicago,imported,0,2137,6758,2137
8501,2018-03-10T05:00:08-06:00,2018-03-10T05:06:09-06:00,America/Chicago,imported,0,2137,6758,2137
8500,2018-03-10T04:00:08-06:00,2018-03-10T04:05:45-06:00,America/Chicago,imported,0,2137,6758,2137
8499,2018-03-10T03:00:07-06:00,2018-03-10T03:05:09-06:00,America/Chicago,imported,0,2137,6758,2137
8498,2018-03-10T02:00:08-06:00,2018-03-10T02:05:04-06:00,America/Chicago,imported,0,2137,6758,2137
8497,2018-03-10T01:00:08-06:00,2018-03-10T01:04:58-06:00,America/Chicago,imported,0,2137,6758,2137
8496,2018-03-10T00:00:09-06:00,2018-03-10T00:05:26-06:00,America/Chicago,imported,0,2137,6758,2137
8495,2018-03-09T23:00:07-06:00,2018-03-09T23:05:15-06:00,America/Chicago,imported,0,2137,6758,2137
