CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8123,2018-02-22T22:00:08-06:00,2018-02-22T22:05:17-06:00,America/Chicago,imported,4,2134,6763,2134
8122,2018-02-22T21:00:06-06:00,2018-02-22T21:05:38-06:00,America/Chicago,imported,0,2134,6763,2134
8121,2018-02-22T20:00:08-06:00,2018-02-22T20:05:39-06:00,America/Chicago,imported,2,2134,6763,2134
8120,2018-02-22T19:00:07-06:00,2018-02-22T19:05:35-06:00,America/Chicago,imported,0,2134,6763,2134
8119,2018-02-22T18:00:08-06:00,2018-02-22T18:06:38-06:00,America/Chicago,imported,0,2134,6763,2134
8118,2018-02-22T17:00:06-06:00,2018-02-22T17:06:19-06:00,America/Chicago,imported,2,2134,6763,2134
8117,2018-02-22T16:00:07-06:00,2018-02-22T16:05:44-06:00,America/Chicago,imported,8,2134,6763,2134
8116,2018-02-22T15:00:08-06:00,2018-02-22T15:06:34-06:00,America/Chicago,imported,15,2134,6763,2134
8115,2018-02-22T14:00:07-06:00,2018-02-22T14:06:19-06:00,America/Chicago,imported,7,2134,6763,2134
8114,2018-02-22T13:00:07-06:00,2018-02-22T13:05:58-06:00,America/Chicago,imported,4,2134,6763,2134
8113,2018-02-22T12:00:08-06:00,2018-02-22T12:06:41-06:00,America/Chicago,imported,5,2134,6761,2134
8112,2018-02-22T11:00:09-06:00,2018-02-22T11:06:54-06:00,America/Chicago,imported,4,2134,6761,2134
8111,2018-02-22T10:00:08-06:00,2018-02-22T10:06:10-06:00,America/Chicago,imported,4,2134,6761,2134
8110,2018-02-22T09:00:08-06:00,2018-02-22T09:06:01-06:00,America/Chicago,imported,0,2134,6758,2134
8109,2018-02-22T08:00:07-06:00,2018-02-22T08:06:39-06:00,America/Chicago,imported,0,2134,6758,2134
8108,2018-02-22T07:00:07-06:00,2018-02-22T07:05:20-06:00,America/Chicago,imported,0,2134,6758,2134
8107,2018-02-22T06:00:07-06:00,2018-02-22T06:05:07-06:00,America/Chicago,imported,0,2134,6758,2134
8106,2018-02-22T05:00:08-06:00,2018-02-22T05:05:09-06:00,America/Chicago,imported,0,2134,6758,2134
8105,2018-02-22T04:00:08-06:00,2018-02-22T04:05:49-06:00,America/Chicago,imported,0,2134,6758,2134
8104,2018-02-22T03:00:09-06:00,2018-02-22T03:04:51-06:00,America/Chicago,imported,0,2134,6758,2134
8103,2018-02-22T02:00:08-06:00,2018-02-22T02:05:42-06:00,America/Chicago,imported,0,2134,6758,2134
8102,2018-02-22T01:00:07-06:00,2018-02-22T01:05:10-06:00,America/Chicago,imported,1,2134,6758,2134
8101,2018-02-22T00:00:08-06:00,2018-02-22T00:04:53-06:00,America/Chicago,imported,0,2134,6758,2134
8100,2018-02-21T23:00:15-06:00,2018-02-21T23:06:00-06:00,America/Chicago,imported,0,2134,6758,2134
