CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9044,2018-04-01T22:00:06-05:00,2018-04-01T22:05:11-05:00,America/Chicago,imported,14,0,6838,0
9043,2018-04-01T21:00:07-05:00,2018-04-01T21:04:21-05:00,America/Chicago,imported,7,0,6838,0
9042,2018-04-01T20:00:08-05:00,2018-04-01T20:05:02-05:00,America/Chicago,imported,8,0,6838,0
9041,2018-04-01T19:00:06-05:00,2018-04-01T19:04:21-05:00,America/Chicago,imported,5,0,6838,0
9040,2018-04-01T18:00:06-05:00,2018-04-01T18:04:46-05:00,America/Chicago,imported,19,0,6838,0
9039,2018-04-01T17:00:06-05:00,2018-04-01T17:04:20-05:00,America/Chicago,imported,6,0,6838,0
9038,2018-04-01T16:00:06-05:00,2018-04-01T16:03:55-05:00,America/Chicago,imported,1,0,6838,0
9037,2018-04-01T15:00:08-05:00,2018-04-01T15:04:06-05:00,America/Chicago,imported,3,0,6838,0
9036,2018-04-01T14:00:05-05:00,2018-04-01T14:04:53-05:00,America/Chicago,imported,5,0,6838,0
9035,2018-04-01T13:00:06-05:00,2018-04-01T13:04:06-05:00,America/Chicago,imported,8,0,6838,0
9034,2018-04-01T12:00:07-05:00,2018-04-01T12:05:26-05:00,America/Chicago,imported,8,0,6838,0
9033,2018-04-01T11:00:07-05:00,2018-04-01T11:04:24-05:00,America/Chicago,imported,0,0,6838,0
9032,2018-04-01T10:00:06-05:00,2018-04-01T10:04:16-05:00,America/Chicago,imported,3,0,6838,0
9031,2018-04-01T09:00:07-05:00,2018-04-01T09:04:00-05:00,America/Chicago,imported,0,0,6838,0
9030,2018-04-01T08:00:07-05:00,2018-04-01T08:04:38-05:00,America/Chicago,imported,0,0,6838,0
9029,2018-04-01T07:00:07-05:00,2018-04-01T07:04:53-05:00,America/Chicago,imported,1,0,6838,0
9028,2018-04-01T06:00:07-05:00,2018-04-01T06:04:09-05:00,America/Chicago,imported,0,0,6838,0
9027,2018-04-01T05:00:08-05:00,2018-04-01T05:03:59-05:00,America/Chicago,imported,0,0,6838,0
9026,2018-04-01T04:00:07-05:00,2018-04-01T04:03:47-05:00,America/Chicago,imported,3,0,6838,0
9025,2018-04-01T03:00:07-05:00,2018-04-01T03:04:24-05:00,America/Chicago,imported,6,0,6838,0
9024,2018-04-01T02:00:07-05:00,2018-04-01T02:04:26-05:00,America/Chicago,imported,0,0,6838,0
9023,2018-04-01T01:00:08-05:00,2018-04-01T01:03:57-05:00,America/Chicago,imported,0,0,6838,0
9022,2018-04-01T00:00:06-05:00,2018-04-01T00:04:22-05:00,America/Chicago,imported,7,0,6838,0
9021,2018-03-31T23:00:07-05:00,2018-03-31T23:04:42-05:00,America/Chicago,imported,9,0,6838,0
