CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9020,2018-03-31T22:00:06-05:00,2018-03-31T22:04:49-05:00,America/Chicago,imported,2,0,6838,0
9019,2018-03-31T21:00:06-05:00,2018-03-31T21:04:01-05:00,America/Chicago,imported,3,0,6838,0
9018,2018-03-31T20:00:06-05:00,2018-03-31T20:04:02-05:00,America/Chicago,imported,2,0,6838,0
9017,2018-03-31T19:00:08-05:00,2018-03-31T19:05:28-05:00,America/Chicago,imported,0,0,6838,0
9016,2018-03-31T18:00:05-05:00,2018-03-31T18:04:27-05:00,America/Chicago,imported,0,0,6838,0
9015,2018-03-31T17:00:10-05:00,2018-03-31T17:04:27-05:00,America/Chicago,imported,8,0,6838,0
9014,2018-03-31T16:00:05-05:00,2018-03-31T16:04:03-05:00,America/Chicago,imported,0,0,6838,0
9013,2018-03-31T15:00:06-05:00,2018-03-31T15:03:39-05:00,America/Chicago,imported,5,0,6838,0
9012,2018-03-31T14:00:06-05:00,2018-03-31T14:04:07-05:00,America/Chicago,imported,9,0,6838,0
9011,2018-03-31T13:00:07-05:00,2018-03-31T13:04:02-05:00,America/Chicago,imported,8,0,6838,0
9010,2018-03-31T12:00:07-05:00,2018-03-31T12:05:28-05:00,America/Chicago,imported,8,0,6838,0
9009,2018-03-31T11:00:06-05:00,2018-03-31T11:04:06-05:00,America/Chicago,imported,5,0,6838,0
9008,2018-03-31T10:00:06-05:00,2018-03-31T10:04:06-05:00,America/Chicago,imported,3,0,6838,0
9007,2018-03-31T09:00:08-05:00,2018-03-31T09:04:22-05:00,America/Chicago,imported,0,0,6838,0
9006,2018-03-31T08:00:06-05:00,2018-03-31T08:04:03-05:00,America/Chicago,imported,3,0,6838,0
9005,2018-03-31T07:00:07-05:00,2018-03-31T07:03:52-05:00,America/Chicago,imported,0,0,6838,0
9004,2018-03-31T06:00:06-05:00,2018-03-31T06:04:38-05:00,America/Chicago,imported,0,0,6838,0
9003,2018-03-31T05:00:08-05:00,2018-03-31T05:04:00-05:00,America/Chicago,imported,0,0,6838,0
9002,2018-03-31T04:00:10-05:00,2018-03-31T04:04:35-05:00,America/Chicago,imported,0,0,6838,0
9001,2018-03-31T03:00:06-05:00,2018-03-31T03:03:57-05:00,America/Chicago,imported,7,0,6838,0
9000,2018-03-31T02:00:06-05:00,2018-03-31T02:04:48-05:00,America/Chicago,imported,2,0,6838,0
8999,2018-03-31T01:00:09-05:00,2018-03-31T01:04:01-05:00,America/Chicago,imported,2,0,6838,0
8998,2018-03-31T00:00:06-05:00,2018-03-31T00:04:39-05:00,America/Chicago,imported,3,0,6838,0
8997,2018-03-30T23:00:06-05:00,2018-03-30T23:04:16-05:00,America/Chicago,imported,7,0,6838,0
