CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
7744,2018-02-06T23:00:22-06:00,2018-02-06T23:07:09-06:00,America/Chicago,imported,0,2133,6706,2133
7743,2018-02-06T22:00:08-06:00,2018-02-06T22:05:29-06:00,America/Chicago,imported,2,2133,6706,2133
7743,2018-02-06T22:00:08-06:00,2018-02-06T22:05:29-06:00,America/Chicago,imported,2,2133,6706,2133
7742,2018-02-06T21:00:09-06:00,2018-02-06T21:05:26-06:00,America/Chicago,imported,0,2133,6706,2133
7742,2018-02-06T21:00:09-06:00,2018-02-06T21:05:26-06:00,America/Chicago,imported,0,2133,6706,2133
7741,2018-02-06T20:00:08-06:00,2018-02-06T20:05:19-06:00,America/Chicago,imported,0,2133,6706,2133
7741,2018-02-06T20:00:08-06:00,2018-02-06T20:05:19-06:00,America/Chicago,imported,0,2133,6706,2133
7740,2018-02-06T19:00:08-06:00,2018-02-06T19:07:21-06:00,America/Chicago,imported,0,2133,6706,2133
7740,2018-02-06T19:00:08-06:00,2018-02-06T19:07:21-06:00,America/Chicago,imported,0,2133,6706,2133
7739,2018-02-06T18:00:06-06:00,2018-02-06T18:06:39-06:00,America/Chicago,imported,1,2133,6706,2133
7739,2018-02-06T18:00:06-06:00,2018-02-06T18:06:39-06:00,America/Chicago,imported,1,2133,6706,2133
7738,2018-02-06T17:00:09-06:00,2018-02-06T17:07:09-06:00,America/Chicago,imported,0,2133,6705,2133
7738,2018-02-06T17:00:09-06:00,2018-02-06T17:07:09-06:00,America/Chicago,imported,0,2133,6705,2133
7737,2018-02-06T16:00:08-06:00,2018-02-06T16:05:40-06:00,America/Chicago,imported,0,2133,6705,2133
7737,2018-02-06T16:00:08-06:00,2018-02-06T16:05:40-06:00,America/Chicago,imported,0,2133,6705,2133
7736,2018-02-06T15:00:06-06:00,2018-02-06T15:05:55-06:00,America/Chicago,imported,1,2133,6705,2133
7736,2018-02-06T15:00:06-06:00,2018-02-06T15:05:55-06:00,America/Chicago,imported,1,2133,6705,2133
7735,2018-02-06T14:00:09-06:00,2018-02-06T14:06:07-06:00,America/Chicago,imported,6,2133,6705,2133
7735,2018-02-06T14:00:09-06:00,2018-02-06T14:06:07-06:00,America/Chicago,imported,6,2133,6705,2133
7734,2018-02-06T13:00:08-06:00,2018-02-06T13:07:08-06:00,America/Chicago,imported,2,2133,6702,2133
7734,2018-02-06T13:00:08-06:00,2018-02-06T13:07:08-06:00,America/Chicago,imported,2,2133,6702,2133
7733,2018-02-06T12:00:09-06:00,2018-02-06T12:06:51-06:00,America/Chicago,imported,0,2133,6702,2133
7733,2018-02-06T12:00:09-06:00,2018-02-06T12:06:51-06:00,America/Chicago,imported,0,2133,6702,2133
7732,2018-02-06T11:00:08-06:00,2018-02-06T11:06:15-06:00,America/Chicago,imported,6,2133,6700,2133
7732,2018-02-06T11:00:08-06:00,2018-02-06T11:06:15-06:00,America/Chicago,imported,6,2133,6700,2133
7730,2018-02-06T09:00:09-06:00,2018-02-06T09:06:31-06:00,America/Chicago,imported,2,2133,6699,2133
7729,2018-02-06T08:00:06-06:00,2018-02-06T08:05:40-06:00,America/Chicago,imported,0,2133,6699,2133
7728,2018-02-06T07:00:08-06:00,2018-02-06T07:06:08-06:00,America/Chicago,imported,0,2133,6699,2133
7727,2018-02-06T06:00:07-06:00,2018-02-06T06:05:42-06:00,America/Chicago,imported,0,2133,6699,2133
7726,2018-02-06T05:00:08-06:00,2018-02-06T05:04:44-06:00,America/Chicago,imported,0,2133,6699,2133
7725,2018-02-06T04:00:07-06:00,2018-02-06T04:05:36-06:00,America/Chicago,imported,0,2133,6699,2133
7724,2018-02-06T03:00:08-06:00,2018-02-06T03:04:47-06:00,America/Chicago,imported,0,2133,6699,2133
7723,2018-02-06T02:00:08-06:00,2018-02-06T02:05:50-06:00,America/Chicago,imported,0,2133,6699,2133
7722,2018-02-06T01:00:09-06:00,2018-02-06T01:05:52-06:00,America/Chicago,imported,0,2133,6699,2133
7721,2018-02-06T00:00:09-06:00,2018-02-06T00:05:05-06:00,America/Chicago,imported,1,2133,6699,2133
7720,2018-02-05T23:00:17-06:00,2018-02-05T23:05:26-06:00,America/Chicago,imported,0,2133,6699,2133
7719,2018-02-05T22:00:08-06:00,2018-02-05T22:05:28-06:00,America/Chicago,imported,1,2133,6699,2133
