CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9165,2018-04-06T20:45:15-05:00,2018-04-06T21:24:11-05:00,America/Chicago,imported_with_messages,52885,0,0,0
9165,2018-04-06T20:45:15-05:00,2018-04-06T21:24:11-05:00,America/Chicago,imported_with_messages,52885,0,0,0
9162,2018-04-06T19:25:14-05:00,2018-04-06T19:45:43-05:00,America/Chicago,imported_with_messages,40784,0,0,0
9159,2018-04-06T17:00:07-05:00,2018-04-06T17:05:01-05:00,America/Chicago,imported,47,10,6856,10
9158,2018-04-06T16:00:07-05:00,2018-04-06T16:04:28-05:00,America/Chicago,imported,37,0,6856,0
9157,2018-04-06T15:00:05-05:00,2018-04-06T15:05:03-05:00,America/Chicago,imported,69,2,6856,2
9156,2018-04-06T14:00:07-05:00,2018-04-06T14:04:43-05:00,America/Chicago,imported,93,0,6856,0
9155,2018-04-06T13:00:08-05:00,2018-04-06T13:04:59-05:00,America/Chicago,imported,109,0,6855,0
9154,2018-04-06T12:00:06-05:00,2018-04-06T12:04:53-05:00,America/Chicago,imported,73,0,6850,0
9153,2018-04-06T11:00:08-05:00,2018-04-06T11:05:31-05:00,America/Chicago,imported,98,0,6850,0
9152,2018-04-06T10:00:06-05:00,2018-04-06T10:05:42-05:00,America/Chicago,imported,40,0,6849,0
9151,2018-04-06T09:00:05-05:00,2018-04-06T09:04:59-05:00,America/Chicago,imported,48,0,6849,0
9150,2018-04-06T08:00:06-05:00,2018-04-06T08:04:27-05:00,America/Chicago,imported,6,0,6839,0
9149,2018-04-06T07:00:05-05:00,2018-04-06T07:04:12-05:00,America/Chicago,imported,0,0,6839,0
9148,2018-04-06T06:00:06-05:00,2018-04-06T06:04:48-05:00,America/Chicago,imported,7,0,6839,0
9147,2018-04-06T05:00:13-05:00,2018-04-06T05:04:36-05:00,America/Chicago,imported,0,0,6839,0
9146,2018-04-06T04:00:07-05:00,2018-04-06T04:04:37-05:00,America/Chicago,imported,3,0,6839,0
9145,2018-04-06T03:00:07-05:00,2018-04-06T03:05:16-05:00,America/Chicago,imported,7,0,6839,0
9144,2018-04-06T02:00:06-05:00,2018-04-06T02:03:55-05:00,America/Chicago,imported,14,0,6839,0
9143,2018-04-06T01:00:07-05:00,2018-04-06T01:04:56-05:00,America/Chicago,imported,387,0,6839,0
9142,2018-04-06T00:00:07-05:00,2018-04-06T00:04:35-05:00,America/Chicago,imported,10,0,6839,0
9141,2018-04-05T23:00:10-05:00,2018-04-05T23:04:14-05:00,America/Chicago,imported,9,0,6839,0
