CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8882,2018-03-25T22:00:07-05:00,2018-03-25T22:05:53-05:00,America/Chicago,imported,0,2138,6757,2138
8881,2018-03-25T21:00:09-05:00,2018-03-25T21:05:46-05:00,America/Chicago,imported,0,2138,6757,2138
8880,2018-03-25T20:00:07-05:00,2018-03-25T20:05:25-05:00,America/Chicago,imported,1,2138,6757,2138
8879,2018-03-25T19:00:09-05:00,2018-03-25T19:05:33-05:00,America/Chicago,imported,2,2138,6757,2138
8878,2018-03-25T18:00:08-05:00,2018-03-25T18:05:35-05:00,America/Chicago,imported,2,2138,6757,2138
8877,2018-03-25T17:00:07-05:00,2018-03-25T17:07:09-05:00,America/Chicago,imported,0,2138,6757,2138
8876,2018-03-25T16:00:07-05:00,2018-03-25T16:05:28-05:00,America/Chicago,imported,1,2138,6757,2138
8875,2018-03-25T15:00:06-05:00,2018-03-25T15:05:10-05:00,America/Chicago,imported,0,2138,6757,2138
8874,2018-03-25T14:00:09-05:00,2018-03-25T14:06:26-05:00,America/Chicago,imported,0,2138,6757,2138
8873,2018-03-25T13:00:11-05:00,2018-03-25T13:06:25-05:00,America/Chicago,imported,0,2138,6757,2138
8872,2018-03-25T12:00:08-05:00,2018-03-25T12:05:26-05:00,America/Chicago,imported,0,2138,6757,2138
8871,2018-03-25T11:00:06-05:00,2018-03-25T11:05:18-05:00,America/Chicago,imported,0,2138,6757,2138
8870,2018-03-25T10:00:07-05:00,2018-03-25T10:06:41-05:00,America/Chicago,imported,0,2138,6757,2138
8869,2018-03-25T09:00:06-05:00,2018-03-25T09:05:09-05:00,America/Chicago,imported,2,2138,6757,2138
8868,2018-03-25T08:00:08-05:00,2018-03-25T08:04:49-05:00,America/Chicago,imported,0,2138,6757,2138
8867,2018-03-25T07:00:07-05:00,2018-03-25T07:04:50-05:00,America/Chicago,imported,0,2138,6757,2138
8866,2018-03-25T06:00:07-05:00,2018-03-25T06:05:39-05:00,America/Chicago,imported,0,2138,6757,2138
8865,2018-03-25T05:00:09-05:00,2018-03-25T05:04:53-05:00,America/Chicago,imported,0,2138,6757,2138
8864,2018-03-25T04:00:10-05:00,2018-03-25T04:04:51-05:00,America/Chicago,imported,0,2138,6757,2138
8863,2018-03-25T03:00:07-05:00,2018-03-25T03:04:59-05:00,America/Chicago,imported,0,2138,6757,2138
8862,2018-03-25T02:00:08-05:00,2018-03-25T02:04:52-05:00,America/Chicago,imported,0,2138,6757,2138
8861,2018-03-25T01:00:09-05:00,2018-03-25T01:05:09-05:00,America/Chicago,imported,0,2138,6757,2138
8860,2018-03-25T00:00:08-05:00,2018-03-25T00:05:07-05:00,America/Chicago,imported,0,2138,6757,2138
8859,2018-03-24T23:00:08-05:00,2018-03-24T23:05:41-05:00,America/Chicago,imported,0,2138,6757,2138
