CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8758,2018-03-20T22:00:06-05:00,2018-03-20T22:05:39-05:00,America/Chicago,imported,0,2137,6755,2137
8757,2018-03-20T21:00:07-05:00,2018-03-20T21:06:09-05:00,America/Chicago,imported,0,2137,6755,2137
8756,2018-03-20T20:00:06-05:00,2018-03-20T20:05:21-05:00,America/Chicago,imported,0,2137,6755,2137
8755,2018-03-20T19:00:06-05:00,2018-03-20T19:05:28-05:00,America/Chicago,imported,0,2137,6755,2137
8754,2018-03-20T18:00:09-05:00,2018-03-20T18:05:36-05:00,America/Chicago,imported,0,2137,6755,2137
8753,2018-03-20T17:00:07-05:00,2018-03-20T17:06:36-05:00,America/Chicago,imported,0,2137,6755,2137
8752,2018-03-20T16:00:11-05:00,2018-03-20T16:05:21-05:00,America/Chicago,imported,0,2137,6755,2137
8751,2018-03-20T15:00:07-05:00,2018-03-20T15:05:41-05:00,America/Chicago,imported,0,2137,6755,2137
8750,2018-03-20T14:00:06-05:00,2018-03-20T14:05:58-05:00,America/Chicago,imported,0,2137,6755,2137
8749,2018-03-20T13:00:07-05:00,2018-03-20T13:06:11-05:00,America/Chicago,imported,0,2137,6755,2137
8748,2018-03-20T12:00:06-05:00,2018-03-20T12:06:54-05:00,America/Chicago,imported,0,2137,6755,2137
8747,2018-03-20T11:00:08-05:00,2018-03-20T11:06:08-05:00,America/Chicago,imported,0,2137,6755,2137
8746,2018-03-20T10:00:09-05:00,2018-03-20T10:06:16-05:00,America/Chicago,imported,0,2137,6755,2137
8745,2018-03-20T09:00:10-05:00,2018-03-20T09:07:41-05:00,America/Chicago,imported,0,2137,6755,2137
8744,2018-03-20T08:00:22-05:00,2018-03-20T08:07:07-05:00,America/Chicago,imported,0,2137,6755,2137
8743,2018-03-20T07:00:06-05:00,2018-03-20T07:05:59-05:00,America/Chicago,imported,0,2137,6755,2137
8742,2018-03-20T06:00:07-05:00,2018-03-20T06:04:52-05:00,America/Chicago,imported,0,2137,6755,2137
8741,2018-03-20T05:00:09-05:00,2018-03-20T05:04:41-05:00,America/Chicago,imported,0,2137,6755,2137
8740,2018-03-20T04:00:09-05:00,2018-03-20T04:04:42-05:00,America/Chicago,imported,0,2137,6755,2137
8739,2018-03-20T03:00:08-05:00,2018-03-20T03:05:36-05:00,America/Chicago,imported,0,2137,6755,2137
8738,2018-03-20T02:00:08-05:00,2018-03-20T02:04:52-05:00,America/Chicago,imported,0,2137,6755,2137
8737,2018-03-20T01:00:09-05:00,2018-03-20T01:05:11-05:00,America/Chicago,imported,0,2137,6755,2137
8736,2018-03-20T00:00:10-05:00,2018-03-20T00:05:18-05:00,America/Chicago,imported,0,2137,6755,2137
8735,2018-03-19T23:00:15-05:00,2018-03-19T23:05:50-05:00,America/Chicago,imported,0,2137,6755,2137
