CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
9431,2018-04-20T22:00:09-05:00,2018-04-20T22:06:54-05:00,America/Chicago,imported,0,5586,7047,5586
9430,2018-04-20T21:00:10-05:00,2018-04-20T21:06:56-05:00,America/Chicago,imported,1,5586,7047,5586
9429,2018-04-20T20:00:10-05:00,2018-04-20T20:06:59-05:00,America/Chicago,imported,1,5586,7047,5586
9428,2018-04-20T19:00:12-05:00,2018-04-20T19:07:14-05:00,America/Chicago,imported,9,5586,7047,5586
9427,2018-04-20T18:00:10-05:00,2018-04-20T18:08:41-05:00,America/Chicago,imported,33,5586,7047,5586
9426,2018-04-20T17:00:08-05:00,2018-04-20T17:08:45-05:00,America/Chicago,imported_with_messages,51,5586,7047,5586
9425,2018-04-20T16:00:14-05:00,2018-04-20T16:08:58-05:00,America/Chicago,imported,17,5588,7047,5588
9424,2018-04-20T15:00:10-05:00,2018-04-20T15:08:01-05:00,America/Chicago,imported,39,5588,7047,5588
9423,2018-04-20T14:00:11-05:00,2018-04-20T14:09:02-05:00,America/Chicago,imported,41,5587,7047,5587
9422,2018-04-20T13:00:12-05:00,2018-04-20T13:08:16-05:00,America/Chicago,imported,45,5587,7047,5587
9421,2018-04-20T12:00:10-05:00,2018-04-20T12:09:03-05:00,America/Chicago,imported,43,5587,7044,5587
9420,2018-04-20T11:00:10-05:00,2018-04-20T11:09:54-05:00,America/Chicago,imported,34,5587,7044,5587
9419,2018-04-20T10:00:09-05:00,2018-04-20T10:09:56-05:00,America/Chicago,imported,43,5587,7041,5587
9418,2018-04-20T09:00:09-05:00,2018-04-20T09:09:20-05:00,America/Chicago,imported,20,5587,7007,5587
9417,2018-04-20T08:00:08-05:00,2018-04-20T08:07:24-05:00,America/Chicago,imported,1,5586,7007,5586
9416,2018-04-20T07:00:10-05:00,2018-04-20T07:07:32-05:00,America/Chicago,imported,0,5586,7007,5586
9415,2018-04-20T06:00:08-05:00,2018-04-20T06:06:33-05:00,America/Chicago,imported,0,5586,7007,5586
9414,2018-04-20T05:00:10-05:00,2018-04-20T05:06:10-05:00,America/Chicago,imported,0,5586,7007,5586
9413,2018-04-20T04:00:09-05:00,2018-04-20T04:06:25-05:00,America/Chicago,imported,0,5586,7007,5586
9412,2018-04-20T03:00:10-05:00,2018-04-20T03:07:53-05:00,America/Chicago,imported,0,5586,7007,5586
9411,2018-04-20T02:00:11-05:00,2018-04-20T02:07:37-05:00,America/Chicago,imported,4,5586,7007,5586
9410,2018-04-20T01:00:11-05:00,2018-04-20T01:07:10-05:00,America/Chicago,imported,2,5586,7007,5586
9409,2018-04-20T00:00:12-05:00,2018-04-20T00:06:45-05:00,America/Chicago,imported,4,5586,7007,5586
9408,2018-04-19T23:00:21-05:00,2018-04-19T23:07:05-05:00,America/Chicago,imported,3,5586,7007,5586
