CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8710,2018-03-18T22:00:06-05:00,2018-03-18T22:05:42-05:00,America/Chicago,imported,0,2137,6755,2137
8709,2018-03-18T21:00:06-05:00,2018-03-18T21:05:24-05:00,America/Chicago,imported,2,2137,6755,2137
8708,2018-03-18T20:00:07-05:00,2018-03-18T20:05:07-05:00,America/Chicago,imported,0,2137,6755,2137
8707,2018-03-18T19:00:07-05:00,2018-03-18T19:05:26-05:00,America/Chicago,imported,0,2137,6755,2137
8706,2018-03-18T18:00:08-05:00,2018-03-18T18:04:58-05:00,America/Chicago,imported,0,2137,6755,2137
8705,2018-03-18T17:00:07-05:00,2018-03-18T17:06:00-05:00,America/Chicago,imported,1,2137,6755,2137
8704,2018-03-18T16:00:09-05:00,2018-03-18T16:05:02-05:00,America/Chicago,imported,0,2137,6755,2137
8703,2018-03-18T15:00:07-05:00,2018-03-18T15:04:45-05:00,America/Chicago,imported,0,2137,6755,2137
8702,2018-03-18T14:00:07-05:00,2018-03-18T14:06:01-05:00,America/Chicago,imported,0,2137,6755,2137
8701,2018-03-18T13:00:07-05:00,2018-03-18T13:04:50-05:00,America/Chicago,imported,0,2137,6755,2137
8700,2018-03-18T12:00:07-05:00,2018-03-18T12:05:48-05:00,America/Chicago,imported,0,2137,6755,2137
8699,2018-03-18T11:00:11-05:00,2018-03-18T11:05:42-05:00,America/Chicago,imported,0,2137,6755,2137
8698,2018-03-18T10:00:09-05:00,2018-03-18T10:05:40-05:00,America/Chicago,imported,0,2137,6755,2137
8697,2018-03-18T09:00:11-05:00,2018-03-18T09:05:34-05:00,America/Chicago,imported,0,2137,6755,2137
8696,2018-03-18T08:00:07-05:00,2018-03-18T08:05:29-05:00,America/Chicago,imported,0,2137,6755,2137
8695,2018-03-18T07:00:08-05:00,2018-03-18T07:05:08-05:00,America/Chicago,imported,0,2137,6755,2137
8694,2018-03-18T06:00:08-05:00,2018-03-18T06:05:18-05:00,America/Chicago,imported,0,2137,6755,2137
8693,2018-03-18T05:00:07-05:00,2018-03-18T05:05:13-05:00,America/Chicago,imported,0,2137,6755,2137
8692,2018-03-18T04:00:07-05:00,2018-03-18T04:05:29-05:00,America/Chicago,imported,0,2137,6755,2137
8691,2018-03-18T03:00:08-05:00,2018-03-18T03:04:30-05:00,America/Chicago,imported,0,2137,6755,2137
8690,2018-03-18T02:00:08-05:00,2018-03-18T02:05:36-05:00,America/Chicago,imported,0,2137,6755,2137
8689,2018-03-18T01:00:09-05:00,2018-03-18T01:04:55-05:00,America/Chicago,imported,0,2137,6755,2137
8688,2018-03-18T00:00:08-05:00,2018-03-18T00:04:40-05:00,America/Chicago,imported,0,2137,6755,2137
8687,2018-03-17T23:00:07-05:00,2018-03-17T23:04:58-05:00,America/Chicago,imported,0,2137,6755,2137
