CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
7694,2018-02-04T21:00:06-06:00,2018-02-04T21:05:59-06:00,America/Chicago,imported,0,2133,6680,2133
7693,2018-02-04T20:00:08-06:00,2018-02-04T20:06:08-06:00,America/Chicago,imported,0,2133,6680,2133
7692,2018-02-04T19:00:07-06:00,2018-02-04T19:05:39-06:00,America/Chicago,imported,0,2133,6680,2133
7691,2018-02-04T18:00:09-06:00,2018-02-04T18:06:19-06:00,America/Chicago,imported,1,2133,6680,2133
7690,2018-02-04T17:00:06-06:00,2018-02-04T17:05:19-06:00,America/Chicago,imported,0,2133,6680,2133
7689,2018-02-04T16:00:07-06:00,2018-02-04T16:05:34-06:00,America/Chicago,imported,1,2133,6680,2133
7688,2018-02-04T15:00:07-06:00,2018-02-04T15:05:53-06:00,America/Chicago,imported,0,2133,6680,2133
7687,2018-02-04T14:00:07-06:00,2018-02-04T14:05:08-06:00,America/Chicago,imported,0,2133,6680,2133
7686,2018-02-04T13:00:08-06:00,2018-02-04T13:06:01-06:00,America/Chicago,imported,0,2133,6680,2133
7685,2018-02-04T12:00:07-06:00,2018-02-04T12:05:03-06:00,America/Chicago,imported,0,2133,6680,2133
7684,2018-02-04T11:00:08-06:00,2018-02-04T11:05:13-06:00,America/Chicago,imported,0,2133,6680,2133
7683,2018-02-04T10:00:08-06:00,2018-02-04T10:04:46-06:00,America/Chicago,imported,0,2133,6680,2133
7682,2018-02-04T09:00:08-06:00,2018-02-04T09:04:47-06:00,America/Chicago,imported,0,2133,6680,2133
7681,2018-02-04T08:00:07-06:00,2018-02-04T08:05:00-06:00,America/Chicago,imported,0,2133,6680,2133
7680,2018-02-04T07:00:08-06:00,2018-02-04T07:05:06-06:00,America/Chicago,imported,0,2133,6680,2133
7679,2018-02-04T06:00:08-06:00,2018-02-04T06:05:23-06:00,America/Chicago,imported,0,2133,6680,2133
7678,2018-02-04T05:00:08-06:00,2018-02-04T05:05:26-06:00,America/Chicago,imported,0,2133,6680,2133
7677,2018-02-04T04:00:09-06:00,2018-02-04T04:05:10-06:00,America/Chicago,imported,0,2133,6680,2133
7676,2018-02-04T03:00:09-06:00,2018-02-04T03:05:06-06:00,America/Chicago,imported,0,2133,6680,2133
7675,2018-02-04T02:00:08-06:00,2018-02-04T02:04:56-06:00,America/Chicago,imported,0,2133,6680,2133
7674,2018-02-04T01:00:08-06:00,2018-02-04T01:06:01-06:00,America/Chicago,imported,0,2133,6680,2133
7673,2018-02-04T00:00:13-06:00,2018-02-04T00:05:51-06:00,America/Chicago,imported,0,2133,6680,2133
7672,2018-02-03T23:00:08-06:00,2018-02-03T23:05:48-06:00,America/Chicago,imported,0,2133,6680,2133
7671,2018-02-03T22:00:08-06:00,2018-02-03T22:05:56-06:00,America/Chicago,imported,0,2133,6680,2133
