CanvasID,Started_At,Ended_At,Selected_Time_Zone,WorkFlow_State,Enrollments,Courses,Users,Sections
8373,2018-03-04T22:00:10-06:00,2018-03-04T22:05:26-06:00,America/Chicago,imported,2,2135,6752,2135
8372,2018-03-04T21:00:07-06:00,2018-03-04T21:05:23-06:00,America/Chicago,imported,0,2135,6752,2135
8371,2018-03-04T20:00:07-06:00,2018-03-04T20:06:33-06:00,America/Chicago,imported,0,2135,6752,2135
8370,2018-03-04T19:00:06-06:00,2018-03-04T19:06:31-06:00,America/Chicago,imported,0,2135,6752,2135
8369,2018-03-04T18:00:07-06:00,2018-03-04T18:06:32-06:00,America/Chicago,imported,0,2135,6752,2135
8368,2018-03-04T17:00:07-06:00,2018-03-04T17:06:13-06:00,America/Chicago,imported,0,2135,6752,2135
8367,2018-03-04T16:00:06-06:00,2018-03-04T16:05:13-06:00,America/Chicago,imported,0,2135,6752,2135
8366,2018-03-04T15:00:06-06:00,2018-03-04T15:05:49-06:00,America/Chicago,imported,0,2135,6752,2135
8365,2018-03-04T14:00:07-06:00,2018-03-04T14:05:19-06:00,America/Chicago,imported,0,2135,6752,2135
8364,2018-03-04T13:00:06-06:00,2018-03-04T13:06:10-06:00,America/Chicago,imported,0,2135,6752,2135
8363,2018-03-04T12:00:07-06:00,2018-03-04T12:06:21-06:00,America/Chicago,imported,0,2135,6752,2135
8362,2018-03-04T11:00:07-06:00,2018-03-04T11:05:44-06:00,America/Chicago,imported,2,2135,6752,2135
8361,2018-03-04T10:00:07-06:00,2018-03-04T10:05:12-06:00,America/Chicago,imported,0,2135,6752,2135
8360,2018-03-04T09:00:07-06:00,2018-03-04T09:05:55-06:00,America/Chicago,imported,0,2135,6752,2135
8359,2018-03-04T08:00:07-06:00,2018-03-04T08:04:57-06:00,America/Chicago,imported,0,2135,6752,2135
8358,2018-03-04T07:00:08-06:00,2018-03-04T07:05:01-06:00,America/Chicago,imported,0,2135,6752,2135
8357,2018-03-04T06:00:06-06:00,2018-03-04T06:05:04-06:00,America/Chicago,imported,0,2135,6752,2135
8356,2018-03-04T05:00:08-06:00,2018-03-04T05:05:17-06:00,America/Chicago,imported,0,2135,6752,2135
8355,2018-03-04T04:00:08-06:00,2018-03-04T04:04:52-06:00,America/Chicago,imported,0,2135,6752,2135
8354,2018-03-04T03:00:08-06:00,2018-03-04T03:06:37-06:00,America/Chicago,imported,0,2135,6752,2135
8353,2018-03-04T02:00:08-06:00,2018-03-04T02:04:58-06:00,America/Chicago,imported,0,2135,6752,2135
8352,2018-03-04T01:00:07-06:00,2018-03-04T01:05:40-06:00,America/Chicago,imported,0,2135,6752,2135
8351,2018-03-04T00:00:10-06:00,2018-03-04T00:06:18-06:00,America/Chicago,imported,2,2135,6752,2135
8350,2018-03-03T23:00:07-06:00,2018-03-03T23:05:46-06:00,America/Chicago,imported,0,2135,6752,2135
